fiscal_year,fiscal_period,fiscal_period_name,cost_center_id,cost_center_name,department_name,gl_account_id,gl_account_name,pnl_category,actual_amount,budget_amount,variance_amount,variance_pct,variance_direction,is_material,variance_driver,variance_driver_detail,driver_confidence,prior_period_variance_amount,variance_change_vs_prior,variance_trend_direction,rolling_3_period_variance,period_close_status,has_late_posting,late_posting_amount,late_posting_period_count,data_maturity_level,explanation_readiness,finance_signoff_flag
2024,12,FY24-P12,CC3003,Legal & Compliance,G&A,6400,Travel & Entertainment,Opex,76566.66,74160.0,2406.66,0.03245220989462723,Unfavorable,False,Timing,Timing,Medium,-543.43,2950.0899999999997,Stable,2406.66,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC3003,Legal & Compliance,G&A,6500,Software Licenses,Opex,174814.39,181280.0,-6465.61,-0.03566640362935636,Favorable,False,Timing,Timing,Medium,-7574.23,1108.62,Stable,-6465.61,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC3003,Legal & Compliance,G&A,6600,Contractors,Opex,206124.21,206000.0,124.21,0.000602978147988209,Unfavorable,False,Timing,Timing,Medium,7975.81,-7851.6,Stable,124.21,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC3003,Legal & Compliance,G&A,6700,Employee Benefits,Opex,331867.25,329600.0,2267.25,0.006878801201490058,Unfavorable,False,Timing,Timing,Medium,10748.34,-8481.09,Stable,2267.25,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC3003,Legal & Compliance,G&A,6800,Training & Development,Opex,58116.24,57680.0,436.24,0.007563050194620315,Unfavorable,False,Timing,Timing,Medium,745.4,-309.15999999999997,Stable,436.24,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC3003,Legal & Compliance,G&A,6900,Office Expenses,Opex,76886.44,70040.0,6846.44,0.09775042190714797,Unfavorable,True,Rate,Rate,High,-931.77,7778.209999999999,Stable,6846.44,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC3003,Legal & Compliance,G&A,7000,Data & Analytics Tools,Opex,119951.97,123600.0,-3648.03,-0.02951482937687066,Favorable,False,Timing,Timing,Medium,3270.99,-6919.02,Stable,-3648.03,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC4001,Sales North America,Sales,6100,Paid Advertising,Opex,419310.93,401700.0,17610.93,0.04384100489676164,Unfavorable,False,Rate,Rate,Medium,-7522.92,25133.85,Stable,17610.93,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC4001,Sales North America,Sales,6200,Cloud Infrastructure,Opex,803501.06,803400.0,101.06,0.00012579519425439528,Unfavorable,False,Timing,Timing,Medium,8950.03,-8848.970000000001,Stable,101.06,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC4001,Sales North America,Sales,6300,Professional Services,Opex,237345.15,241020.0,-3674.85,-0.015247057495692863,Favorable,False,Timing,Timing,Medium,-3672.35,-2.5,Stable,-3674.85,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC4001,Sales North America,Sales,6400,Travel & Entertainment,Opex,116985.64,120510.0,-3524.36,-0.02924534989167776,Favorable,False,Timing,Timing,Medium,-5407.06,1882.7000000000003,Stable,-3524.36,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC4001,Sales North America,Sales,6500,Software Licenses,Opex,343620.4,294580.0,49040.4,0.16647566872521502,Unfavorable,True,One-Time,One-Time,High,-4756.19,53796.590000000004,Stable,49040.4,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC4001,Sales North America,Sales,6600,Contractors,Opex,344393.17,334750.0,9643.17,0.028807079982633196,Unfavorable,False,Timing,Timing,Medium,11189.74,-1546.5699999999997,Stable,9643.17,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC4001,Sales North America,Sales,6700,Employee Benefits,Opex,515157.71,535600.0,-20442.29,-0.0381670891935806,Favorable,False,Timing,Timing,Medium,-7528.24,-12914.050000000001,Stable,-20442.29,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC4001,Sales North America,Sales,6800,Training & Development,Opex,94420.88,93730.0,690.88,0.007371003701197268,Unfavorable,False,Timing,Timing,Medium,4146.1,-3455.2200000000003,Stable,690.88,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC4001,Sales North America,Sales,6900,Office Expenses,Opex,124773.19,113815.0,10958.19,0.09628072045607315,Unfavorable,True,Rate,Rate,High,2750.91,8207.28,Stable,10958.19,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC4001,Sales North America,Sales,7000,Data & Analytics Tools,Opex,218403.34,200850.0,17553.34,0.08739526538834574,Unfavorable,True,Rate,Rate,High,-8798.56,26351.9,Stable,17553.34,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC4002,Sales EMEA,Sales,6100,Paid Advertising,Opex,391098.33,401700.0,-10601.67,-0.026392003108734338,Favorable,False,Timing,Timing,Medium,19261.64,-29863.309999999998,Stable,-10601.67,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC4002,Sales EMEA,Sales,6200,Cloud Infrastructure,Opex,818569.47,803400.0,15169.47,0.01888158720104914,Unfavorable,False,Timing,Timing,Medium,29061.88,-13892.410000000002,Stable,15169.47,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC4002,Sales EMEA,Sales,6300,Professional Services,Opex,248887.75,241020.0,7867.75,0.03264357120141499,Unfavorable,False,Timing,Timing,Medium,-4353.62,12221.369999999999,Stable,7867.75,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC4002,Sales EMEA,Sales,6400,Travel & Entertainment,Opex,126150.47,120510.0,5640.47,0.046805017731488235,Unfavorable,False,Volume,Volume,Medium,-6091.23,11731.7,Stable,5640.47,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC4002,Sales EMEA,Sales,6500,Software Licenses,Opex,299480.27,294580.0,4900.27,0.016634771855890476,Unfavorable,False,Timing,Timing,Medium,-1625.07,6525.34,Stable,4900.27,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC4002,Sales EMEA,Sales,6600,Contractors,Opex,352312.81,334750.0,17562.81,0.052465436893655085,Unfavorable,False,Rate,Rate,Medium,17020.46,542.3500000000022,Stable,17562.81,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC4002,Sales EMEA,Sales,6700,Employee Benefits,Opex,521401.99,535600.0,-14198.01,-0.026508600228974815,Favorable,False,Timing,Timing,Medium,44966.2,-59164.21,Stable,-14198.01,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC4002,Sales EMEA,Sales,6800,Training & Development,Opex,90306.15,93730.0,-3423.85,-0.036528820557997596,Favorable,False,Timing,Timing,Medium,-701.92,-2721.93,Stable,-3423.85,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC4002,Sales EMEA,Sales,6900,Office Expenses,Opex,112097.9,113815.0,-1717.1,-0.015086760865002664,Favorable,False,Timing,Timing,Medium,5383.31,-7100.41,Stable,-1717.1,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC4002,Sales EMEA,Sales,7000,Data & Analytics Tools,Opex,208396.44,200850.0,7546.44,0.03757253557978418,Unfavorable,False,Timing,Timing,Medium,-7305.67,14852.11,Stable,7546.44,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC4003,Sales APAC,Sales,6100,Paid Advertising,Opex,396135.98,401700.0,-5564.02,-0.01385117652312294,Favorable,False,Timing,Timing,Medium,-17749.68,12185.66,Stable,-5564.02,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC4003,Sales APAC,Sales,6200,Cloud Infrastructure,Opex,905733.26,803400.0,102333.26,0.12737522970207588,Unfavorable,True,One-Time,One-Time,High,-10327.77,112661.03,Stable,102333.26,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC4003,Sales APAC,Sales,6300,Professional Services,Opex,250946.31,241020.0,9926.31,0.04118457524957969,Unfavorable,False,Rate,Rate,Medium,-27992.66,37918.97,Stable,9926.31,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC4003,Sales APAC,Sales,6400,Travel & Entertainment,Opex,125735.71,120510.0,5225.71,0.04336325767391644,Unfavorable,False,Volume,Volume,Medium,6226.8,-1001.0900000000001,Stable,5225.71,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC4003,Sales APAC,Sales,6500,Software Licenses,Opex,282668.5,294580.0,-11911.5,-0.04043554960736144,Favorable,False,Volume,Volume,Medium,-12037.43,125.93000000000029,Stable,-11911.5,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC4003,Sales APAC,Sales,6600,Contractors,Opex,335295.18,334750.0,545.18,0.0016286225920127545,Unfavorable,False,Timing,Timing,Medium,14417.96,-13872.779999999999,Stable,545.18,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC4003,Sales APAC,Sales,6700,Employee Benefits,Opex,514618.9,535600.0,-20981.1,-0.03917307432790521,Favorable,False,Timing,Timing,Medium,2853.83,-23834.93,Stable,-20981.1,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC4003,Sales APAC,Sales,6800,Training & Development,Opex,94800.98,93730.0,1070.98,0.011426270964279034,Unfavorable,False,Timing,Timing,Medium,2474.0,-1403.02,Stable,1070.98,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC4003,Sales APAC,Sales,6900,Office Expenses,Opex,115868.71,113815.0,2053.71,0.018044280005982433,Unfavorable,False,Timing,Timing,Medium,-3585.62,5639.33,Stable,2053.71,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC4003,Sales APAC,Sales,7000,Data & Analytics Tools,Opex,197030.87,200850.0,-3819.13,-0.0190148262927783,Favorable,False,Timing,Timing,Medium,4799.21,-8618.34,Stable,-3819.13,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC5001,Customer Success,Operations,6100,Paid Advertising,Opex,315064.34,309000.0,6064.34,0.019625695747340008,Unfavorable,False,Timing,Timing,Medium,14505.84,-8441.5,Stable,6064.34,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC5001,Customer Success,Operations,6200,Cloud Infrastructure,Opex,624284.18,618000.0,6284.18,0.010168580666628332,Unfavorable,False,Timing,Timing,Medium,-80931.02,87215.20000000001,Stable,6284.18,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC5001,Customer Success,Operations,6300,Professional Services,Opex,183549.84,185400.0,-1850.16,-0.009979288797721593,Favorable,False,Timing,Timing,Medium,23307.34,-25157.5,Stable,-1850.16,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC5001,Customer Success,Operations,6400,Travel & Entertainment,Opex,88836.55,92700.0,-3863.45,-0.04167686712570124,Favorable,False,Volume,Volume,Medium,-1835.16,-2028.2899999999997,Stable,-3863.45,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC5001,Customer Success,Operations,6500,Software Licenses,Opex,226920.86,226600.0,320.86,0.0014159953921241766,Unfavorable,False,Timing,Timing,Medium,-3731.88,4052.7400000000002,Stable,320.86,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC5001,Customer Success,Operations,6600,Contractors,Opex,282306.69,257500.0,24806.69,0.09633666840714669,Unfavorable,True,Volume,Volume,High,2027.32,22779.37,Stable,24806.69,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC5001,Customer Success,Operations,6700,Employee Benefits,Opex,397235.65,412000.0,-14764.35,-0.035835795567454726,Favorable,False,Timing,Timing,Medium,-3789.41,-10974.94,Stable,-14764.35,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC5001,Customer Success,Operations,6800,Training & Development,Opex,81786.35,72100.0,9686.35,0.13434603191477407,Unfavorable,True,One-Time,One-Time,High,2743.4,6942.950000000001,Stable,9686.35,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC5001,Customer Success,Operations,6900,Office Expenses,Opex,82829.78,87550.0,-4720.22,-0.05391455600862946,Favorable,False,Rate,Rate,Medium,3388.96,-8109.18,Stable,-4720.22,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC5001,Customer Success,Operations,7000,Data & Analytics Tools,Opex,170288.95,154500.0,15788.95,0.10219384710291833,Unfavorable,True,Rate,Rate,High,391.41,15397.54,Stable,15788.95,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC5002,Support Operations,Operations,6100,Paid Advertising,Opex,339383.23,309000.0,30383.23,0.09832760985513447,Unfavorable,True,Rate,Rate,High,-12214.95,42598.18,Stable,30383.23,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC5002,Support Operations,Operations,6200,Cloud Infrastructure,Opex,638392.15,618000.0,20392.15,0.03299699986917054,Unfavorable,False,Timing,Timing,Medium,-20670.72,41062.87,Stable,20392.15,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC5002,Support Operations,Operations,6300,Professional Services,Opex,178794.39,185400.0,-6605.61,-0.03562897499054883,Favorable,False,Timing,Timing,Medium,-7006.43,400.8200000000006,Stable,-6605.61,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC5002,Support Operations,Operations,6400,Travel & Entertainment,Opex,90255.16,92700.0,-2444.84,-0.02637368176292755,Favorable,False,Timing,Timing,Medium,-2577.2,132.35999999999967,Stable,-2444.84,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC5002,Support Operations,Operations,6500,Software Licenses,Opex,222607.12,226600.0,-3992.88,-0.01762081724924283,Favorable,False,Timing,Timing,Medium,4813.66,-8806.54,Stable,-3992.88,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC5002,Support Operations,Operations,6600,Contractors,Opex,260112.79,257500.0,2612.79,0.010146750984418418,Unfavorable,False,Timing,Timing,Medium,7278.15,-4665.36,Stable,2612.79,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC5002,Support Operations,Operations,6700,Employee Benefits,Opex,406714.75,412000.0,-5285.25,-0.012828269132913073,Favorable,False,Timing,Timing,Medium,14420.08,-19705.33,Stable,-5285.25,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC5002,Support Operations,Operations,6800,Training & Development,Opex,69696.41,72100.0,-2403.59,-0.03333696250212438,Favorable,False,Timing,Timing,Medium,2957.53,-5361.120000000001,Stable,-2403.59,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC5002,Support Operations,Operations,6900,Office Expenses,Opex,98613.36,87550.0,11063.36,0.12636620018993985,Unfavorable,True,One-Time,One-Time,High,597.88,10465.480000000001,Stable,11063.36,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC5002,Support Operations,Operations,7000,Data & Analytics Tools,Opex,148436.01,154500.0,-6063.99,-0.03924914631383692,Favorable,False,Timing,Timing,Medium,4895.77,-10959.76,Stable,-6063.99,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC5003,IT Operations,Operations,6100,Paid Advertising,Opex,308164.88,309000.0,-835.12,-0.002702651225178543,Favorable,False,Timing,Timing,Medium,-7313.72,6478.6,Stable,-835.12,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC5003,IT Operations,Operations,6200,Cloud Infrastructure,Opex,586093.95,618000.0,-31906.05,-0.051627904874769634,Favorable,False,Volume,Volume,Medium,29376.27,-61282.32,Stable,-31906.05,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC5003,IT Operations,Operations,6300,Professional Services,Opex,188709.76,185400.0,3309.76,0.017851972450292325,Unfavorable,False,Timing,Timing,Medium,5953.54,-2643.7799999999997,Stable,3309.76,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC5003,IT Operations,Operations,6400,Travel & Entertainment,Opex,104686.11,92700.0,11986.11,0.12930002285176387,Unfavorable,True,One-Time,One-Time,High,4812.99,7173.120000000001,Stable,11986.11,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC5003,IT Operations,Operations,6500,Software Licenses,Opex,237709.36,226600.0,11109.36,0.04902630214978371,Unfavorable,False,Rate,Rate,Medium,-6280.13,17389.49,Stable,11109.36,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC5003,IT Operations,Operations,6600,Contractors,Opex,253761.69,257500.0,-3738.31,-0.014517725572136625,Favorable,False,Timing,Timing,Medium,8062.54,-11800.85,Stable,-3738.31,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC5003,IT Operations,Operations,6700,Employee Benefits,Opex,413375.85,412000.0,1375.85,0.003339450121247027,Unfavorable,False,Timing,Timing,Medium,63024.63,-61648.78,Stable,1375.85,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC5003,IT Operations,Operations,6800,Training & Development,Opex,74541.13,72100.0,2441.13,0.033857621952875144,Unfavorable,False,Timing,Timing,Medium,10273.8,-7832.669999999999,Stable,2441.13,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC5003,IT Operations,Operations,6900,Office Expenses,Opex,86385.45,87550.0,-1164.55,-0.013301512425705826,Favorable,False,Timing,Timing,Medium,2489.34,-3653.8900000000003,Stable,-1164.55,Hard Closed,False,0.0,0,Final,Ready,True
2024,12,FY24-P12,CC5003,IT Operations,Operations,7000,Data & Analytics Tools,Opex,158677.08,154500.0,4177.08,0.027036132735611437,Unfavorable,False,Timing,Timing,Medium,1780.32,2396.76,Stable,4177.08,Hard Closed,False,0.0,0,Final,Ready,True
2025,1,FY25-P01,CC1001,Marketing Paid Media,Marketing,6100,Paid Advertising,Opex,341202.23,334620.0,6582.23,0.019670760315746674,Unfavorable,False,Timing,Timing,Medium,22093.7,-15511.470000000001,Stable,6582.23,Hard Closed,False,0.0,0,Final,Ready,True
2025,1,FY25-P01,CC1001,Marketing Paid Media,Marketing,6200,Cloud Infrastructure,Opex,644737.99,669240.0,-24502.01,-0.03661168943753987,Favorable,False,Timing,Timing,Medium,46011.22,-70513.23,Stable,-24502.01,Hard Closed,False,0.0,0,Final,Ready,True
2025,1,FY25-P01,CC1001,Marketing Paid Media,Marketing,6300,Professional Services,Opex,195401.61,200772.0,-5370.39,-0.026748710937734434,Favorable,False,Timing,Timing,Medium,-9313.67,3943.2799999999997,Stable,-5370.39,Hard Closed,False,0.0,0,Final,Ready,True
2025,1,FY25-P01,CC1001,Marketing Paid Media,Marketing,6400,Travel & Entertainment,Opex,110047.65,100386.0,9661.65,0.0962450001006717,Unfavorable,True,Rate,Rate,High,-1020.61,10682.26,Stable,9661.65,Hard Closed,False,0.0,0,Final,Ready,True
2025,1,FY25-P01,CC1001,Marketing Paid Media,Marketing,6500,Software Licenses,Opex,233252.81,245388.0,-12135.19,-0.04945305458519696,Favorable,False,Volume,Volume,Medium,-12909.35,774.1599999999999,Stable,-12135.19,Hard Closed,False,0.0,0,Final,Ready,True
2025,1,FY25-P01,CC1001,Marketing Paid Media,Marketing,6600,Contractors,Opex,268193.15,278850.0,-10656.85,-0.0382171396018849,Favorable,False,Timing,Timing,Medium,-1335.13,-9321.720000000001,Stable,-10656.85,Hard Closed,False,0.0,0,Final,Ready,True
2025,1,FY25-P01,CC1001,Marketing Paid Media,Marketing,6700,Employee Benefits,Opex,453055.23,446160.0,6895.23,0.015454612080319743,Unfavorable,False,Timing,Timing,Medium,49486.61,-42591.380000000005,Stable,6895.23,Hard Closed,False,0.0,0,Final,Ready,True
2025,1,FY25-P01,CC1001,Marketing Paid Media,Marketing,6800,Training & Development,Opex,76640.6,78078.0,-1437.4,-0.018409828537072938,Favorable,False,Timing,Timing,Medium,3038.57,-4475.97,Stable,-1437.4,Hard Closed,False,0.0,0,Final,Ready,True
2025,1,FY25-P01,CC1001,Marketing Paid Media,Marketing,6900,Office Expenses,Opex,91535.99,94809.0,-3273.01,-0.03452214194381864,Favorable,False,Timing,Timing,Medium,4626.45,-7899.46,Stable,-3273.01,Hard Closed,False,0.0,0,Final,Ready,True
2025,1,FY25-P01,CC1001,Marketing Paid Media,Marketing,7000,Data & Analytics Tools,Opex,163188.03,167310.0,-4121.97,-0.024636727376801604,Favorable,False,Timing,Timing,Medium,1729.2,-5851.17,Stable,-4121.97,Hard Closed,False,0.0,0,Final,Ready,True
2025,1,FY25-P01,CC1002,Marketing Brand,Marketing,6100,Paid Advertising,Opex,370346.41,334620.0,35726.41,0.10676711605750225,Unfavorable,True,Rate,Rate,High,13515.92,22210.490000000005,Stable,35726.41,Hard Closed,False,0.0,0,Final,Ready,True
2025,1,FY25-P01,CC1002,Marketing Brand,Marketing,6200,Cloud Infrastructure,Opex,702153.13,669240.0,32913.13,0.04917986741707153,Unfavorable,False,Rate,Rate,Medium,-26651.78,59564.909999999996,Stable,32913.13,Hard Closed,False,0.0,0,Final,Ready,True
2025,1,FY25-P01,CC1002,Marketing Brand,Marketing,6300,Professional Services,Opex,199029.86,200772.0,-1742.14,-0.00867718417040636,Favorable,False,Timing,Timing,Medium,-12329.25,10587.11,Stable,-1742.14,Hard Closed,False,0.0,0,Final,Ready,True
2025,1,FY25-P01,CC1002,Marketing Brand,Marketing,6400,Travel & Entertainment,Opex,100210.0,100386.0,-176.0,-0.001753224299311941,Favorable,False,Timing,Timing,Medium,528.72,-704.72,Stable,-176.0,Hard Closed,False,0.0,0,Final,Ready,True
2025,1,FY25-P01,CC1002,Marketing Brand,Marketing,6500,Software Licenses,Opex,246735.46,245388.0,1347.46,0.005491135629832854,Unfavorable,False,Timing,Timing,Medium,-9729.18,11076.64,Stable,1347.46,Hard Closed,False,0.0,0,Final,Ready,True
2025,1,FY25-P01,CC1002,Marketing Brand,Marketing,6600,Contractors,Opex,273458.52,278850.0,-5391.48,-0.019334691332540555,Favorable,False,Timing,Timing,Medium,-6666.66,1275.1800000000003,Stable,-5391.48,Hard Closed,False,0.0,0,Final,Ready,True
2025,1,FY25-P01,CC1002,Marketing Brand,Marketing,6700,Employee Benefits,Opex,455328.35,446160.0,9168.35,0.020549460797108524,Unfavorable,False,Timing,Timing,Medium,-17864.08,27032.43,Stable,9168.35,Hard Closed,False,0.0,0,Final,Ready,True
2025,1,FY25-P01,CC1002,Marketing Brand,Marketing,6800,Training & Development,Opex,80849.76,78078.0,2771.76,0.035499892282359696,Unfavorable,False,Timing,Timing,Medium,338.64,2433.1200000000003,Stable,2771.76,Hard Closed,False,0.0,0,Final,Ready,True
2025,1,FY25-P01,CC1002,Marketing Brand,Marketing,6900,Office Expenses,Opex,97158.5,94809.0,2349.5,0.02478141950798876,Unfavorable,False,Timing,Timing,Medium,-14671.28,17020.78,Stable,2349.5,Hard Closed,False,0.0,0,Final,Ready,True
2025,1,FY25-P01,CC1002,Marketing Brand,Marketing,7000,Data & Analytics Tools,Opex,170644.68,167310.0,3334.68,0.019931144229505343,Unfavorable,False,Timing,Timing,Medium,-35584.77,38919.45,Stable,3334.68,Hard Closed,False,0.0,0,Final,Ready,True
2025,1,FY25-P01,CC1003,Marketing Events,Marketing,6100,Paid Advertising,Opex,325065.2,334620.0,-9554.8,-0.028554185846191994,Favorable,False,Timing,Timing,Medium,-2585.48,-6969.32,Stable,-9554.8,Hard Closed,False,0.0,0,Final,Ready,True
2025,1,FY25-P01,CC1003,Marketing Events,Marketing,6200,Cloud Infrastructure,Opex,658427.61,669240.0,-10812.39,-0.016156215369065308,Favorable,False,Timing,Timing,Medium,115184.37,-125996.76,Stable,-10812.39,Hard Closed,False,0.0,0,Final,Ready,True
2025,1,FY25-P01,CC1003,Marketing Events,Marketing,6300,Professional Services,Opex,204728.36,200772.0,3956.36,0.01970574087244603,Unfavorable,False,Timing,Timing,Medium,13102.24,-9145.88,Stable,3956.36,Hard Closed,False,0.0,0,Final,Ready,True
2025,1,FY25-P01,CC1003,Marketing Events,Marketing,6400,Travel & Entertainment,Opex,96980.28,100386.0,-3405.72,-0.03392619908667828,Favorable,False,Timing,Timing,Medium,4228.59,-7634.3099999999995,Stable,-3405.72,Hard Closed,False,0.0,0,Final,Ready,True
2025,1,FY25-P01,CC1003,Marketing Events,Marketing,6500,Software Licenses,Opex,263889.47,245388.0,18501.47,0.07539679751044291,Unfavorable,False,Volume,Volume,Medium,1404.14,17097.33,Stable,18501.47,Hard Closed,False,0.0,0,Final,Ready,True
2025,1,FY25-P01,CC1003,Marketing Events,Marketing,6600,Contractors,Opex,278059.98,278850.0,-790.02,-0.0028331339911656234,Favorable,False,Timing,Timing,Medium,16311.53,-17101.55,Stable,-790.02,Hard Closed,False,0.0,0,Final,Ready,True
2025,1,FY25-P01,CC1003,Marketing Events,Marketing,6700,Employee Benefits,Opex,427784.48,446160.0,-18375.52,-0.04118593106859889,Favorable,False,Rate,Rate,Medium,554.26,-18929.78,Stable,-18375.52,Hard Closed,False,0.0,0,Final,Ready,True
2025,1,FY25-P01,CC1003,Marketing Events,Marketing,6800,Training & Development,Opex,74799.03,78078.0,-3278.97,-0.04199602633041974,Favorable,False,Volume,Volume,Medium,-2260.28,-1018.6899999999996,Stable,-3278.97,Hard Closed,False,0.0,0,Final,Ready,True
2025,1,FY25-P01,CC1003,Marketing Events,Marketing,6900,Office Expenses,Opex,98892.28,94809.0,4083.28,0.04306849910650261,Unfavorable,False,Rate,Rate,Medium,-2422.67,6505.950000000001,Stable,4083.28,Hard Closed,False,0.0,0,Final,Ready,True
2025,1,FY25-P01,CC1003,Marketing Events,Marketing,7000,Data & Analytics Tools,Opex,167661.44,167310.0,351.44,0.0021005543220558934,Unfavorable,False,Timing,Timing,Medium,-9613.41,9964.85,Stable,351.44,Hard Closed,False,0.0,0,Final,Ready,True
2025,1,FY25-P01,CC2001,Engineering Platform,Engineering,6100,Paid Advertising,Opex,461637.21,456300.0,5337.21,0.011696707657691555,Unfavorable,False,Timing,Timing,Medium,-22520.87,27858.079999999998,Stable,5337.21,Hard Closed,False,0.0,0,Final,Ready,True
2025,1,FY25-P01,CC2001,Engineering Platform,Engineering,6200,Cloud Infrastructure,Opex,1062102.67,912600.0,149502.67,0.16382058609853983,Unfavorable,True,One-Time,One-Time,High,166350.51,-16847.839999999997,Stable,149502.67,Hard Closed,False,0.0,0,Final,Ready,True
2025,1,FY25-P01,CC2001,Engineering Platform,Engineering,6300,Professional Services,Opex,271775.01,273780.0,-2004.99,-0.0073233541750516995,Favorable,False,Timing,Timing,Medium,1763.91,-3768.9,Stable,-2004.99,Hard Closed,False,0.0,0,Final,Ready,True
2025,1,FY25-P01,CC2001,Engineering Platform,Engineering,6400,Travel & Entertainment,Opex,139467.11,136890.0,2577.11,0.018826106724821143,Unfavorable,False,Timing,Timing,Medium,11124.78,-8547.67,Stable,2577.11,Hard Closed,False,0.0,0,Final,Ready,True
2025,1,FY25-P01,CC2001,Engineering Platform,Engineering,6500,Software Licenses,Opex,326027.22,334620.0,-8592.78,-0.025679218594956553,Favorable,False,Timing,Timing,Medium,25111.2,-33703.98,Stable,-8592.78,Hard Closed,False,0.0,0,Final,Ready,True
